"","District.Name","Village.Name","Total.Geographical.Area..in.Hectares.","Total.Households","Total.Population.of.Village","Total.Male.Population.of.Village","Total.Female.Population.of.Village","Community.Health.Centre..Numbers.","Total.Positions..Doctors...Support.","Total.Required.Strength..Doctors...Support.","Distance","Primary.Health.Centre..Numbers.","Primary.Health.Centre.Doctors.Total.Strength..Numbers.","Primary.Health.Centre.Doctors.In.Position..Numbers.","Distance.1","Primary.Heallth.Sub.Centre..Numbers.","Primary.Heallth.Sub.Centre.Doctors.Total.Strength..Numbers.","Primary.Heallth.Sub.Centre.Doctors.In.Position..Numbers.","Distance.2","Maternity.And.Child.Welfare.Centre..Numbers.","Maternity.And.Child.Welfare.Centre.Doctors.Total.Strength..Numbers.","Maternity.And.Child.Welfare.Centre.Doctors.In.Position..Numbers.","Distance.3","TB.Clinic..Numbers.","TB.Clinic.Doctors.Total.Strength..Numbers.","TB.Clinic.Doctors.In.Position..Numbers.","Distance.4","Hospital.Allopathic..Numbers.","Hospital.Allopathic.Doctors.Total.Strength..Numbers.","Hospital.Allopathic.Doctors.In.Position..Numbers.","Distance.5","Hospiltal.Alternative.Medicine..Numbers.","Hospiltal.Alternative.Medicine.Doctors.Total.Strength..Numbers.","Hospiltal.Alternative.Medicine.Doctors.In.Position..Numbers.","Distance.6","Dispensary..Numbers.","Dispensary.Doctors.Total.Strength..Numbers.","Dispensary.Doctors.In.Position..Numbers.","Distance.7","Veterinary.Hospital..Numbers.","Veterinary.Hospital.Doctors.Total.Strength..Numbers.","Veterinary.Hospital.Doctors.In.Position..Numbers.","Distance.8","Mobile.Health.Clinic..Numbers.","Mobile.Health.Clinic.Doctors.Total.Strength..Numbers.","Mobile.Health.Clinic.Doctors.In.Position..Numbers.","Distance.9","Family.Welfare.Centre..Numbers.","Family.Welfare.Centre.Doctors.Total.Strength..Numbers.","Family.Welfare.Centre.Doctors.In.Position..Numbers.","Distance.10","Clusters"
"1811","Mahendragarh","Nangal Sirohi(104)",1052,1172,6100,3284,2816,1,14,29,12.5,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,1,4,3,12.5,0,0,0,0,0,0,0,0,4
"1812","Mahendragarh","Dongra Ahir(32)",589,822,4204,2250,1954,0,0,0,0,0,0,0,10,1,2,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1813","Mahendragarh","Mundia Khera(35)",524,631,3410,1760,1650,0,0,0,0,1,10,4,12.5,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1814","Mahendragarh","Bewal(30)",920,688,3549,1857,1692,0,0,0,0,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"1815","Mahendragarh","Surjanwas(73)",355,551,2783,1428,1355,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1,3,2,12.5,0,0,0,5,0,0,0,5,4
"1816","Mahendragarh","Bawania(28)",750,699,3541,1841,1700,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"1817","Mahendragarh","Sundrah(38)",863,656,3210,1671,1539,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,1,12.5,0,0,0,5,0,0,0,5,4
"1818","Mahendragarh","Buchawas(68)",870,682,3829,2005,1824,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"1819","Mahendragarh","Jhagroli(67)",910,615,3389,1754,1635,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,5,1
"1820","Mahendragarh","Pathera(55)",1343,1168,5927,3161,2766,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,1,3,3,12.5,4
"1821","Mahendragarh","Kheri(51)",1188,1202,6457,3353,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1822","Mahendragarh","Sehlang(9)",1054,1079,5380,2866,2514,0,0,0,0,1,25,14,12.5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"1823","Mahendragarh","Nautana(48)",679,660,3230,1666,1564,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1824","Mahendragarh","Siana(49)",819,617,3356,1752,1604,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1825","Mahendragarh","Pota(8)",739,634,3287,1725,1562,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1826","Mahendragarh","Bhagot(6)",1159,908,5288,2798,2490,0,0,0,0,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,2,0,12.5,0,0,0,0,0,0,0,0,4
"1827","Mahendragarh","Sihor(4)",720,763,3885,2047,1838,0,0,0,5,0,0,0,5,1,2,1,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1
"1828","Mahendragarh","Dhanunda(12)",1773,1593,8692,4631,4061,0,0,0,5,1,13,12,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,3
"1829","Mahendragarh","Kotia(15)",700,628,2996,1538,1458,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"1830","Mahendragarh","Karira(16)",640,693,4011,2149,1862,0,0,0,10,0,0,0,10,1,1,1,12.5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1831","Mahendragarh","Bharaf(17)",663,730,3684,1954,1730,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"1832","Mahendragarh","Gudha(23)",1134,766,3970,2097,1873,0,0,0,5,0,0,0,5,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1
"1833","Mahendragarh","Rasulpur(25)",411,491,2512,1336,1176,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"1834","Mahendragarh","Kakrala(21)",798,779,4027,2148,1879,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1835","Mahendragarh","Partal(39)",1258,818,4134,2119,2015,0,0,0,5,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"1836","Mahendragarh","Bhojawas(42)",1256,1005,5484,2889,2595,0,0,0,0,1,12,9,12.5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,3
"1837","Mahendragarh","Rata Kalan(43)",711,562,2892,1515,1377,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1838","Mahendragarh","Bocharia(27)",719,479,2729,1461,1268,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,1
"1839","Mahendragarh","Salarpur(39)",492,556,2904,1545,1359,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,5,1,3,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,5,4
"1840","Mahendragarh","Seehma(101)",1069,895,4664,2422,2242,0,0,0,0,1,17,13,12.5,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"1841","Mahendragarh","Deroli Ahir(103)",962,746,4087,2144,1943,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1842","Mahendragarh","Tigra(1)",486,563,2924,1510,1414,0,0,0,5,0,0,0,5,1,1,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,1
"1843","Mahendragarh","Khor (Part)(2)",793,617,3496,1820,1676,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,1
"1844","Mahendragarh","Ganiar(23)",746,568,2778,1465,1313,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,5,1,3,1,12.5,0,0,0,10,0,0,0,0,0,0,0,5,1
"1845","Mahendragarh","Bihali(16)",934,786,4265,2275,1990,0,0,0,5,0,0,0,5,1,2,1,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1846","Mahendragarh","Kheri(18)",1248,788,4420,2323,2097,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1847","Mahendragarh","Kanti(17)",1909,1191,6315,3285,3030,0,0,0,5,0,0,0,5,1,2,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,4,4,12.5,0,0,0,0,0,0,0,0,4
"1848","Mahendragarh","Tajpur(10)",491,472,2604,1375,1229,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,1
"1849","Mahendragarh","Bachhod(178)",474,592,3183,1675,1508,0,0,0,5,1,13,10,12.5,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,1,3,3,12.5,0,0,0,5,0,0,0,5,3
"1850","Mahendragarh","Mirjapur(179)",453,514,2684,1384,1300,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,5,0,0,0,5,4
"1851","Mahendragarh","Guwani(177)",610,589,3215,1693,1522,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"1852","Mahendragarh","Meerpur(185)",263,524,2549,1355,1194,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,3,3,12.5,0,0,0,10,0,0,0,10,4
"1853","Mahendragarh","Nuniawal(161)",250,1218,6817,3631,3186,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1
"1854","Mahendragarh","Nasibpur(162)",337,899,5101,2867,2234,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1
"1855","Mahendragarh","Dohar Kalan(145)",493,505,2718,1434,1284,0,0,0,0,0,0,0,0,1,1,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1856","Mahendragarh","Goad(146)",705,922,4790,2528,2262,0,0,0,0,0,0,0,10,1,1,1,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1857","Mahendragarh","Balaha Kalan(148)",1059,900,4691,2514,2177,0,0,0,0,1,10,6,12.5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1858","Mahendragarh","Bhankhri (149)",570,532,2941,1542,1399,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"1859","Mahendragarh","Mandlana(134)",516,558,2829,1525,1304,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"1860","Mahendragarh","Gehli(137)",623,636,3175,1659,1516,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,1
"1861","Mahendragarh","Kanwariawas(156)",520,750,3780,2049,1731,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"1862","Mahendragarh","Rambas(153)",942,543,2967,1548,1419,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1863","Mahendragarh","Maloli(278)",482,424,2574,1358,1216,0,0,0,0,0,0,0,0,1,2,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,1
"1864","Mahendragarh","Azmabad Mokhuta(274)",548,597,2942,1564,1378,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1865","Mahendragarh","Mukandpura(215)",996,464,3019,1620,1399,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,5,4
"1866","Mahendragarh","Narnaul (Rural)(159)",2177,427,2536,1374,1162,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,10,1,2,2,12.5,0,0,0,5,1,3,3,12.5,0,0,0,0,1,3,3,12.5,2
"1867","Mahendragarh","Patikara(186)",807,913,4720,2458,2262,0,0,0,10,0,0,0,10,1,2,1,12.5,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,4,4,12.5,0,0,0,0,0,0,0,10,4
"1868","Mahendragarh","Seka(192)",596,620,3256,1703,1553,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,5,4
"1869","Mahendragarh","Kodinja(193)",309,695,4061,2196,1865,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,1
"1870","Mahendragarh","Mandhana(194)",509,614,3327,1753,1574,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,1
"1871","Mahendragarh","Dhani Bathotha(208)",588,657,3614,1889,1725,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1
"1872","Mahendragarh","Kanwi(196)",480,465,2660,1411,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,12.5,0,0,0,0,0,0,0,0,4
"1873","Mahendragarh","Kamania(221)",471,525,2780,1502,1278,0,0,0,5,0,0,0,10,1,4,1,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,0,1
"1874","Mahendragarh","Mohabatpur Bhungarka(226)",919,834,4275,2230,2045,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,4,12.5,0,0,0,0,0,0,0,5,4
"1875","Mahendragarh","Sirohi Bahali(227)",1254,815,4678,2493,2185,0,0,0,10,1,9,5,12.5,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,4,3,12.5,0,0,0,0,0,0,0,10,3
"1876","Mahendragarh","Nangal Kalia(225)",537,801,4351,2325,2026,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,1
"1877","Mahendragarh","Dholera(267)",522,665,3424,1833,1591,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,1
"1878","Mahendragarh","Nangal Dargu(260)",586,788,4702,2498,2204,0,0,0,5,0,0,0,5,1,2,1,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,2,12.5,0,0,0,10,0,0,0,5,4
"1879","Mahendragarh","Mosnota(259)",1667,753,4669,2533,2136,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,1,4,2,12.5,0,0,0,5,0,0,0,5,4
"1880","Mahendragarh","Bayal (258)",1550,775,4586,2442,2144,0,0,0,0,1,11,2,12.5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1881","Mahendragarh","Donkhera(253)",611,395,2763,1508,1255,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,1
"1882","Mahendragarh","Nain(230)",1824,712,5275,2778,2497,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,3,2,12.5,1,3,2,12.5,0,0,0,0,0,0,0,0,4
"1883","Mahendragarh","Thanwas(238)",503,712,5026,2657,2369,0,0,0,5,0,0,0,10,1,2,1,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,1
"1884","Mahendragarh","Niamatpur(233)",564,492,3197,1718,1479,0,0,0,5,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,5,1
"1885","Mahendragarh","Budhwal(237)",506,601,3220,1720,1500,0,0,0,5,1,20,16,12.5,0,0,0,10,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,5,3
"1886","Rewari","Naya Gaon (21-N)",520,567,2867,1498,1369,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"1887","Rewari","Bawa (22-N)",1107,890,4328,2255,2073,0,0,0,5,1,13,7,12.5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"1888","Rewari","Karoli (23-N)",788,664,3628,1869,1759,0,0,0,5,0,0,0,5,1,1,1,12.5,1,3,3,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,1
"1889","Rewari","Jholri (26-N)",639,529,2691,1374,1317,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"1890","Rewari","Lookhi (2)",904,621,3088,1588,1500,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,4,4,12.5,0,0,0,5,0,0,0,5,4
"1891","Rewari","Nahar (10-N)",838,1097,5272,2769,2503,1,34,51,12.5,0,0,0,5,1,1,1,12.5,1,4,4,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"1892","Rewari","Lilodh (13-N)",900,772,3646,1904,1742,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"1893","Rewari","Judi (11-N)",394,583,2855,1458,1397,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1
"1894","Rewari","Jhal (9-N)",746,523,2659,1367,1292,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1
"1895","Rewari","Nehru Garh (6-N)",842,848,4209,2214,1995,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,10,4
"1896","Rewari","Jhharoda (5-N)",432,632,3171,1660,1511,0,0,0,5,0,0,0,5,1,1,1,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,4
"1897","Rewari","Dakhora(2)",344,496,2540,1350,1190,0,0,0,5,0,0,0,10,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,5,1
"1898","Rewari","Tumna (169)",379,517,2598,1355,1243,0,0,0,0,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,10,4
"1899","Rewari","Kosli (172)",1113,1900,9431,4795,4636,0,0,0,5,0,0,0,5,2,4,4,12.5,1,3,3,12.5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,10,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"1900","Rewari","Gudiani (175)",1018,1210,6224,3238,2986,0,0,0,5,1,13,8,12.5,1,2,2,12.5,1,5,3,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"1901","Rewari","Ratan Thal (180)",1120,858,4528,2379,2149,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1902","Rewari","Gurawara (245)",1693,1248,6108,3224,2884,1,15,48,12.5,0,0,0,5,1,1,1,12.5,1,4,4,12.5,0,0,0,5,0,0,0,0,0,0,0,0,1,2,2,12.5,1,2,2,12.5,0,0,0,5,0,0,0,5,3
"1903","Rewari","Palhawas (236)",694,890,4463,2301,2162,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1
"1904","Rewari","Aasiaki Gorawas (249)",301,560,2862,1480,1382,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"1905","Rewari","Jatusana (106)",1107,832,4187,2231,1956,0,0,0,0,1,13,5,12.5,1,1,1,12.5,1,4,4,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,3
"1906","Rewari","Berli Kalan (310)",635,589,2720,1436,1284,0,0,0,0,0,0,0,5,1,3,3,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1907","Rewari","Kanwali (10)",936,971,4848,2515,2333,0,0,0,0,0,0,0,10,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1908","Rewari","Lisan (1)",861,786,3696,1939,1757,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,4
"1909","Rewari","Gothara Tappa Dahina (11)",639,578,2950,1551,1399,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,1
"1910","Rewari","Dahina (12)",1536,1521,7246,3741,3505,0,0,0,0,1,13,8,12.5,1,3,3,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,0,0,0,0,0,3
"1911","Rewari","Motla Kalan (96)",417,568,2702,1364,1338,0,0,0,0,0,0,0,0,1,2,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1
"1912","Rewari","Berli Khurd (93)",681,668,3227,1668,1559,0,0,0,0,0,0,0,5,1,2,2,12.5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,1
