District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert
Sonipat,Saragthal (60),3435,634,high,65.47803505700621,51.065452969224104,66.22542065649998,45.11904761904762,62.824088666253914,26.5,52.86867416133864,55.432621459315975,55.94581468421809
Sonipat,Kasandi (59),2921,568,high,66.53930888645722,46.631122670134374,66.68380817275485,54.404761904761905,70.14180532445923,47.33333333333333,58.62235671531681,59.39339132790067,60.55447553198715
Sonipat,Bajana Kalan (126),2551,473,high,71.25793302774885,51.29302123970525,53.086751783110685,45.11904761904762,60.17213114754098,24.499999999999996,50.904814136192236,52.46265896286935,54.72373258272495
Sonipat,Bajana Khurd (125),2743,512,high,67.80826695925444,33.35760728218466,42.210564684556886,45.11904761904762,60.388429752066116,37.0,47.64731938285163,46.92152427713138,50.83283562809521
Sonipat,Teori (127),2906,547,high,60.13208667110242,32.42566103164283,28.333825905347357,46.11904761904762,61.932038834951456,24.499999999999996,42.24044334368195,41.24606465143063,45.90120961817156
Sonipat,Pogthala (124),4022,728,high,62.60464263132151,32.807975726051154,46.400855105016355,45.11904761904762,59.36290322580645,37.0,47.21590405120718,46.92479794289066,49.87292307050894
Sonipat,Balli Qutabpur (122),2759,512,high,67.52794833693865,33.18422193324665,56.61758679118887,44.31904761904762,64.58346581875993,24.499999999999996,48.45537841653029,49.70581035065848,52.36680869950912
Sonipat,Ahulana (121),3249,593,high,67.83775861087192,46.76571304724751,56.12473893683257,45.11904761904762,64.53117206982543,24.499999999999996,50.813071713970835,52.457524088619394,54.517099007152225
Sonipat,Kherigujar (133),6521,1239,high,58.76752620758295,36.714781100996966,33.2948142018363,42.71904761904762,64.9491833030853,41.066666666666656,46.25200318320264,44.73869000678252,48.6976813174616
Sonipat,Khubru (130),3578,667,high,59.11481037931352,48.56220199393152,41.9407337352721,50.71904761904762,64.77450980392157,37.4,50.41855058858105,50.12887900294674,52.65690205785038
Sonipat,Khizarpur Ahir (138),3987,751,high,59.51543796472275,45.392717815344604,56.44057611222761,47.31904761904762,59.10132158590309,37.4,50.86151684954094,51.819058666576844,52.81197504035428
Sonipat,Panchi Gujran (114),5127,890,high,67.96815201143973,28.62201993931513,35.72004177010679,55.804761904761904,66.26470588235294,35.8,48.36328025132942,46.7400574001729,51.8470027214581
Sonipat,Chirsami (112),3023,589,high,59.12044719610574,48.943433029908974,48.18319738345746,37.15238095238095,58.307203389830505,22.366666666666664,45.67888810305838,47.25815734926041,48.82007084852131
Sonipat,Teha (107),2558,470,high,43.16346875016862,34.02080624187256,5.150628521889901,42.71904761904762,43.87096774193548,21.299999999999997,31.70415314581903,29.684840995519746,33.978633093350766
Sonipat,Datauli (110),7872,1332,high,62.15117184925063,34.94820112700477,35.31199511368562,43.752380952380946,60.0,36.3,45.410624840386994,44.333171924067095,48.26967954127336
Sonipat,Begah (1),6665,1306,high,55.322675021318936,31.160814911140008,52.97661268077393,43.91904761904762,60.0,22.9,44.37985837204675,45.65257454847647,47.32914003697397
Sonipat,Ghasoli (2),3972,634,high,65.40786822139357,42.83289986996099,46.66093312842337,42.11904761904762,56.0,37.0,48.336791473137595,48.460850632164224,50.99389914796319
Sonipat,Kheritaga (109),2683,465,high,68.8493295300418,40.75899436497616,42.48147929227253,40.51904761904762,60.0,22.9,45.91814180105635,46.46742526842677,50.06626057395489
Sonipat,Bari (4),6648,1589,high,51.553842106830515,31.71694841785869,5.150628521889901,55.804761904761904,58.34142640364188,21.299999999999997,37.31126789249715,34.61605137632936,40.58759663411258
Sonipat,Ganaur(Rural) (Part) (104),4573,825,high,61.07887227279295,21.58170784568704,5.150628521889901,38.91904761904762,63.2,30.73333333333333,36.777264932125135,33.1570200167193,40.83075899952525
Sonipat,Aghwanpur (160),4569,824,high,54.178129283379604,34.37928045080191,47.340603696260395,53.00476190476191,64.29885057471265,21.299999999999997,45.75027098498607,46.5632682786536,48.74299934356106
Sonipat,Gumar (139) ,4271,795,high,61.60374194935647,43.824447334200265,51.38373330180872,42.71904761904762,60.03962703962704,21.299999999999997,46.811766207340014,48.39518528349691,50.227945133523015
Sonipat,Sheikhupura (141),4143,740,high,59.61969108559393,27.53836150845254,49.47866178035229,43.91904761904762,64.31850117096019,40.46666666666666,47.5568216385122,47.10259039478551,49.955700308435055
Sonipat,Kailana (143),2917,590,high,59.248478584779875,58.95210229735588,57.97503645032905,50.71904761904762,64.73522975929978,27.966666666666665,53.26609356291314,55.2862596331892,55.70276021973147
Sonipat,Purkhas Rathi (158),3304,640,high,56.3245768843435,49.5158214130906,74.54407534381527,43.91904761904762,64.37226277372262,37.93333333333334,54.43485289455882,57.02489954347234,55.945771765556756
Sonipat,Purkhas Dhiran (159),4052,789,high,60.29329940714497,62.90637191157348,23.581983686014894,47.31904761904762,60.054108216432866,24.499999999999996,46.44246847336897,46.07673859021224,49.60525697756822
Sonipat,Udesipur (163),3742,803,high,61.548014868497674,11.00433463372345,5.150628521889901,43.91904761904762,62.64,35.4,36.61033760719311,32.24458343034895,40.46610533332356
Sonipat,Bhogipur (161),4426,835,high,56.581864865582126,17.520156046814044,38.26880639949561,47.15238095238095,56.0,33.266666666666666,41.46497915515656,40.35803634859784,44.11333439286579
Sonipat,Panchi Jatan (164),6580,1248,high,61.942184359853414,23.561335067186825,38.740690388934865,39.752380952380946,58.572207084468666,24.9,41.24479964213745,40.92745547017654,44.998148468132484
Sonipat,Rajpur (97),4067,757,high,58.85923276983095,27.820112700476813,56.03095322536155,47.68571428571428,64.13068181818181,35.4,48.32111579992756,48.7131051774948,50.811461587827
Sonipat,Lalheri (102),2843,561,high,52.295395547503205,12.033810143042913,59.68564054064704,42.71904761904762,59.675,26.9,42.21814897504013,43.22158863875296,44.86462363228643
Sonipat,Bhagan (98),4802,988,high,52.926082370165595,48.04204594711747,5.150628521889901,50.31904761904762,62.143737166324435,40.46666666666666,43.17470138186861,39.75106305989328,45.233693005681204
Sonipat,Larsoli (101),2519,495,high,59.72471233095697,23.235370611183356,53.37933955944359,50.71904761904762,58.198019801980195,35.4,46.77608165376862,46.82817597489528,49.210845711586465
Sonipat,Pipli Khera (5),3288,632,high,54.44423681435139,53.45578673602081,58.28713007841747,43.91904761904762,62.80536912751678,37.93333333333334,51.8074839514479,53.23157123427924,53.314761027447425
Sonipat,Sanpera (3),3414,642,high,61.5619975590786,29.686172518422197,5.150628521889901,43.91904761904762,60.0,22.9,37.20297436973972,34.337048410875845,41.4938766886736
Sonipat,Ramnagar (6),2874,508,high,66.75175793478785,39.7728651928912,28.518047838594,43.91904761904762,56.0,22.9,42.97695309755344,42.37470583130206,47.00943358127689
Sonipat,Memarpur (12),2568,389,high,67.84103417205584,19.405721716514954,5.150628521889901,42.11904761904762,49.277389277389275,24.499999999999996,34.71563688448293,31.504422134049374,39.26704607710969
Sonipat,Karar Ibrahimpur (92),4020,746,high,63.47609010130637,45.3060251408756,50.42036095677187,53.2047619047619,58.596868884540115,24.366666666666667,49.22846227582042,50.394620067626015,52.36473516926269
Sonipat,Kami (95),3180,604,high,61.59259469856166,62.057867360208064,5.150628521889901,52.804761904761904,62.43942992874109,37.4,46.907547069027096,43.964748582323786,49.62802332841762
Sonipat,Sandal Kalan(166),3074,568,high,59.89538330693521,26.836150845253577,47.5882689049139,50.885714285714286,64.93051359516616,37.4,47.92267182299719,47.36103907345154,50.4964686511493
Sonipat,Mahra (157),4000,765,high,69.13450064885583,38.99024707412224,71.1534394661833,45.11904761904762,66.12209302325581,24.499999999999996,52.50322130524413,55.09275547504417,56.2474538907681
Sonipat,Dodwah (148),2715,441,high,67.80010529191073,22.195058517555267,5.150628521889901,48.11904761904762,65.0,40.99999999999999,41.54413999173392,36.964541770627285,45.3697365217516
Sonipat,Pinana (149),4862,930,high,64.37401483060778,24.64716081491114,45.87983213145762,41.95238095238095,62.64709652437477,39.0,46.41674754228871,45.64541404195115,49.394829097339354
Sonipat,Juan (177),6186,1153,high,66.29797194662068,52.15778066753359,37.88450171415061,54.238095238095234,64.21592136301842,37.0,51.965711821569755,51.31547984420453,54.759733902225776
Sonipat,Chitana (200),3075,552,high,62.75070335566079,47.495015171218036,5.150628521889901,40.51904761904762,65.94117647058823,37.4,43.20942852306743,39.90829928151058,46.59061482985618
Sonipat,Shahzadpur (168),3178,619,high,60.772683417928604,50.87039445166884,46.85029751349647,40.51904761904762,59.742209631728045,37.4,49.359105438978254,49.78174436901353,51.617573718459695
Sonipat,Jawahri (Part)(172),3254,648,high,65.31543815662684,54.831816211530125,46.22502659888876,42.71904761904762,63.743589743589745,35.8,51.439153054947184,51.86933121991784,54.22396105229464
Sonipat,Dewarhu(93),3055,573,high,64.30755680842955,11.64369310793238,5.150628521889901,38.91904761904762,62.025,20.23333333333333,33.7132098984388,30.42746974951386,38.862227922771204
Sonipat,Morthal Khas(91),16722,3274,high,60.856529074941044,53.67338534893801,43.73891712968436,43.91904761904762,62.06631299734748,43.199999999999996,51.24236536165975,51.01568980590911,53.14709738285526
Sonipat,Malkpur (13),5356,891,high,62.400186946679014,26.16428261811877,35.145702801749614,48.11904761904762,60.0,32.833333333333336,44.11042555315473,42.88050074225348,47.29773502584048
Sonipat,Tikola (16),2671,471,high,57.08631562071362,42.839618552232345,5.150628521889901,42.11904761904762,56.0,37.0,40.03260171898058,36.83638532688313,42.68797310915389
Sonipat,Zainpur (17),3613,638,high,66.12843988331635,15.569570871261378,43.29698151869803,45.71904761904762,60.0,35.93333333333333,44.44122887094278,43.30861601261471,47.81328330551348
Sonipat,Mehndipur (20),2533,452,high,59.036185974275696,34.17251842219333,62.553000748709465,42.71904761904762,56.0,26.5,46.83012546070435,48.78603891061452,49.52573151206149
Sonipat,Asadpur(22),2695,489,high,45.28427639146248,38.80060684872129,36.35506561059227,45.11904761904762,60.0,24.499999999999996,41.67649941163727,41.859386373968846,43.8122771096198
Sonipat,Barauli(24),3743,630,high,57.78395680070335,33.81577806675336,52.21706663514206,45.11904761904762,60.0,24.499999999999996,45.572641520274395,46.70287293509884,48.5687730483173
Sonipat,Makimpur(27),3047,559,high,63.52147264678019,11.697876029475509,5.150628521889901,39.71904761904762,60.0,24.499999999999996,34.09817080286553,30.56331037624175,38.815500987257
Sonipat,Dipalpur(28),4637,848,high,55.21866559967991,39.14737754659731,47.061019821097844,42.31904761904762,60.0,24.499999999999996,44.70768509773711,45.675387447403054,47.533783147931395
Sonipat,Kamashpur(88),5286,984,high,61.618419861401456,50.0749891634157,35.267072546006226,43.11904761904762,62.05576208178439,34.86666666666667,47.833659656387006,47.337417070186376,50.57159044764434
Sonipat,Raipur(84),3578,724,high,56.56623599983221,19.182488079757263,49.63557552114119,40.51904761904762,62.94017094017094,27.433333333333334,42.71280858221376,42.99254301342769,45.87349320431748
Sonipat,Harsana Kalan (208),5133,1016,high,62.44792608186042,17.221066319895968,49.929956259605156,52.804761904761904,64.9331514324693,34.86666666666667,47.0339214442099,46.441244908410894,50.078646146265086
Sonipat,Kakroi(192),5023,957,high,67.04199888205962,29.892934547030777,41.201461953737635,44.91904761904762,66.3970893970894,37.4,47.808755399827504,46.77267278257006,51.18193421790519
Sonipat,Mahlana(193),4276,829,high,64.10257253205924,52.361508452535766,44.855558182606295,39.752380952380946,65.71087928464978,37.4,50.697149900705334,50.861066151522216,53.45323612807322
Sonipat,Barwasni(202),5883,1151,high,60.23897164031502,49.535327264846124,41.33280135555818,43.91904761904762,65.02278820375335,34.86666666666667,49.152600458364496,49.10405357799283,51.76904365341388
Sonipat,Bagru(194),3367,669,high,69.99815485186096,43.84807108799306,45.16520865350514,56.77142857142857,65.68516284680338,39.93333333333333,53.56689322415408,52.922461654822165,56.497610862598265
Sonipat,Bhatgaon Dogran(197),6789,1376,high,64.08512400729956,54.11703511053316,57.18267351863313,48.11904761904762,68.80737018425461,37.0,54.88520840662801,55.97080667335518,57.3955684759079
Sonipat,Mohana (181),7170,1391,high,66.38365489238608,36.11963589076723,46.13823541001695,45.11904761904762,60.70630565130366,39.0,48.91114657725359,48.48983725506829,51.74371269133202
Sonipat,Guhna(184),4614,868,high,73.89105178986459,21.569570871261377,37.47773574496591,45.11904761904762,66.27889207258835,37.0,46.88938301628798,45.17669683271884,51.05349449727506
Sonipat,Salimsar Majra(186),2787,518,high,64.15881768241047,50.84330299089727,50.69186665090436,45.11904761904762,66.84269662921348,61.666666666666664,56.553733039856645,55.426378217172946,57.573043002239366
Sonipat,Bhatgaon Malian(196),3594,666,high,68.05418555004208,49.99263112267014,5.150628521889901,45.11904761904762,66.64807436918991,53.33333333333333,48.049650086028834,43.592712819081775,50.71584068422299
Sonipat,Bhadana  (190),3399,660,high,67.78595414067259,54.58517555266581,50.89803759309611,44.91904761904762,66.49348769898698,45.73333333333333,55.06917265630042,55.094651260946605,57.378858523020305
Sonipat,Rohat(215),4678,903,high,63.66171236347431,29.60814911140009,52.87311344918628,43.91904761904762,61.444533425728594,37.4,48.15109266147281,48.23370219581417,50.90438130295939
Sonipat,Bidhnauli(213),2826,533,high,62.93714372173287,50.79453836150845,59.875280766048,53.00476190476191,51.258151413378116,43.199999999999996,53.511646027904895,54.52773641979462,54.85710336795659
Sonipat,Rathdhana(64),6924,1299,high,63.28155041604505,41.2800173385349,48.784135240572176,56.77142857142857,62.976635514018696,24.9,49.66562784676656,50.396479453073866,52.93105187939535
Sonipat,Rai(69),5278,1119,high,50.70340161454377,31.04941482444734,39.85122354888284,51.11904761904762,56.0,47.19999999999999,45.98718126782026,44.566056237148885,46.89880330249262
Sonipat,Lawanspur(74),4272,866,high,60.26462048203503,10.679237104464672,39.019781692083384,43.91904761904762,50.8,24.9,38.26378114960512,37.62834305907618,41.75886508284811
Sonipat,Joshi Chohan (86),3026,511,high,58.193454166280844,16.227568270481143,5.150628521889901,41.91904761904762,56.0,24.499999999999996,33.66511642961658,30.400046052367973,37.69295020328301
Sonipat,Bahalgarh(73),4196,953,high,42.907735223792955,43.36844386649329,39.421818969933405,50.71904761904762,60.0,50.8,47.869507613211205,46.65316094220809,47.83333037426938
Sonipat,Khewara (72),9192,1667,high,63.92642792837851,44.507152145643694,29.469775781219216,42.11904761904762,58.05334281650071,40.99999999999999,46.51262438179828,44.983697129022566,49.10667187728136
Sonipat,Jajjal (33),2580,431,high,69.35381342558108,36.627004768097095,5.150628521889901,51.11904761904762,60.0,26.5,41.45841572243595,38.3339872407862,45.92295549275046
Sonipat,Jhundpur (34),6560,1225,high,60.88617148743382,34.907889033376684,34.85880915789888,48.11904761904762,60.0,26.5,44.211986216292836,43.69706296212227,47.55440474340693
Sonipat,Pabsra (36),3031,510,high,61.35994078106814,16.200476809709578,48.05099105489223,43.91904761904762,60.0,24.9,42.40507604411959,42.53469138568234,46.055562517814444
Sonipat,Jakhauli (37),8259,1460,high,62.94890322071327,53.57954052882532,58.15900506082561,47.31904761904762,60.0,29.96666666666667,51.995527182679744,53.79251866360227,54.59253145314977
Sonipat,Asawarpur (71),2652,543,high,49.510641909386976,12.402254009536193,5.150628521889901,43.91904761904762,60.0,34.86666666666667,34.308206454421224,30.26922802831157,37.08511666658447
Sonipat,Seoli (39),3023,520,high,53.188314337438484,43.110533159947984,48.18319738345746,41.31904761904762,60.0,24.499999999999996,45.05018208331526,46.29401027132688,47.63899530872759
Sonipat,Badh Khalsa (41),2642,529,high,46.36089367666331,12.434763762462072,58.17574060096817,42.11904761904762,60.0,24.499999999999996,40.59840760985686,41.752879097091096,42.949656216537505
Sonipat,Jatheri (66),3699,741,high,53.58436395087145,48.16124837451236,52.60393269496,51.11904761904762,60.0,36.83333333333333,50.38365432878746,51.17207791746367,51.86205862432919
Sonipat,Akbarpur Barota (62),5751,1092,high,56.721370307196054,42.06241872561769,28.368502975134962,47.31904761904762,60.0,44.26666666666666,46.45633438227716,44.5373388445105,48.26950464143572
Sonipat,Kheri Manajat (61),3059,590,high,52.41142390640515,22.39661898569571,53.64077708160933,39.95238095238095,60.0,26.5,42.483533487681854,43.394088796359384,45.15132252955418
Sonipat,Rasoi(42),2610,539,high,41.35201050511232,22.736887732986567,5.150628521889901,42.11904761904762,60.0,37.0,34.72642906317274,31.055693395693776,36.538987207366695
Sonipat,Nangal Kalan (43),6704,1183,high,60.14932471867545,31.630255743389682,34.30180872443552,41.71904761904762,60.0,26.5,42.383406134258045,41.83175918044528,45.83499799269979
Sonipat,Aterna (44),4925,887,high,63.29440498816312,39.457303857824016,22.232828939590966,40.51904761904762,60.0,24.9,41.73393090077096,40.511685897544154,45.64497830951017
Sonipat,Manoli (35),3005,569,high,74.0882162274795,40.393584742089296,48.368502975134966,47.68571428571428,60.0,22.366666666666664,48.81711414951412,49.67359893584734,53.225891023977326
Sonipat,Baqipur(47),3494,609,high,55.80408005650427,34.996965756393585,5.150628521889901,40.71904761904762,60.0,24.499999999999996,36.861786992305895,34.215519433083976,40.53101629872573
Sonipat,Janti Kalan(52),4799,875,high,62.53162211462073,39.8690940615518,36.84054458761871,51.11904761904762,60.0,24.499999999999996,45.8100513971398,45.681555419265294,49.2572084688879
Sonipat,Dahesra(51),2860,453,high,61.27749016528858,32.27611616818379,35.31475351696418,42.11904761904762,60.0,22.9,42.314567911580696,42.08339228052824,46.065860136951486
Sonipat,Sersa(54),3956,774,high,60.56165379025473,53.599046380580845,5.150628521889901,50.31904761904762,60.0,23.43333333333333,42.177284940851074,39.98290495131733,45.84405515912477
Sonipat,Nathupur(56),2953,577,high,54.15587299952362,9.05071521456437,54.645328447018954,45.11904761904762,60.0,37.0,43.328494046692434,43.0627132474533,45.56123194197555
Sonipat,Bazidpur Saboli(57),4024,734,high,61.09294748856311,35.06978760294756,5.150628521889901,38.91904761904762,56.0,23.3,36.588735205408035,34.033413917203596,40.67415643372354
Sonipat,Shafiabad Pana Paposhian(58),2792,531,high,59.08348927442459,40.22800173385349,5.150628521889901,38.91904761904762,60.0,20.23333333333333,37.26908341375815,35.056971344597336,41.43885733315813
Sonipat,Nahra(227),4307,853,high,59.11424126305802,46.329865626354575,44.751526973243486,44.71904761904762,65.96672504378284,24.499999999999996,47.563567754247764,48.373856957465065,50.791971357317934
Sonipat,Halalpur(235),4650,891,high,60.33384387701247,52.28261811876897,70.41933077758826,44.71904761904762,66.87719298245614,37.0,55.27200556247891,57.550868989928304,57.27204904305508
Sonipat,Nahri(232),8170,1572,high,54.48040036338135,43.995665366276555,34.79617370059503,44.71904761904762,65.77574858861297,37.0,46.794505939652254,45.94445598406036,49.001882811455815
Sonipat,Mandaura    (225),3702,685,high,60.55817566866304,34.05418292154313,58.295799345864374,45.11904761904762,64.2567287784679,40.99999999999999,50.547322388931015,50.974879230701504,52.711244155827615
Sonipat,Thana Kalan     (220),4463,809,high,66.3896113278428,40.90398786302558,43.82174803956339,44.51904761904762,67.52071005917159,21.299999999999997,47.40918415144183,48.03063993340527,51.61826237204051
Sonipat,Thana Khurd    (221),2886,567,high,62.894319373011186,32.124403987863026,5.150628521889901,42.31904761904762,67.33705357142857,25.433333333333334,39.20979773442894,36.13843434590152,43.67343591019193
Sonipat,Khanda        (9R),9029,1685,high,63.39963278291663,54.61335067186823,33.62148796153998,45.31904761904762,64.203007518797,40.99999999999999,50.35942109236157,49.36629531287282,52.82359263735693
Sonipat,Sehri        ( 7R),2819,491,high,69.83997872772237,52.07628955353273,60.00206880245892,46.11904761904762,66.27487352445193,25.433333333333334,53.29093192675782,55.29419342533791,56.98791361641021
Sonipat,Bidhlan          ( 6R),3584,726,high,70.18564343812947,40.469440832249674,54.793316782913664,46.11904761904762,61.924007499176604,28.5,50.33190936191951,51.376522145631405,53.988483144499334
Sonipat,Ridhad            (4R),3624,692,high,62.25033525682705,32.520156046814044,43.12901446191433,43.11904761904762,63.86897880539499,26.5,45.231255364999676,45.32203907703184,48.80161229445216
Sonipat,Farmana  (2R),7019,1336,high,60.97935812511091,48.59254442999567,60.41847362821287,45.11904761904762,63.26283619490939,40.99999999999999,53.228709999546076,54.32731358391255,55.116916621848034
Sonipat,Nizampur Majra  ( 1R),3100,594,high,63.9718403616323,40.03597745990464,5.150628521889901,43.11904761904762,60.00209590238356,25.433333333333334,39.618820533031894,36.90213353824626,43.78256064434444
Sonipat,Gorar            ( 52R),5077,938,high,71.96017906091251,43.891634156913746,44.929463687591124,46.11904761904762,59.783593566683855,37.0,50.613986348524804,50.390115790277136,53.887785298097775
Sonipat,Silana            (5R),5173,985,high,69.16825242580575,25.024273948851324,44.434231784686915,44.31904761904762,53.73931895840697,37.4,45.68085412279976,44.93740558643105,48.84655990102071
Sonipat,Sisana         ( 26R),10169,2022,high,65.24613592131331,48.1569137407889,50.03009615005713,44.31904761904762,56.22989884766804,40.46666666666666,50.74145982425694,51.05483581054308,52.980089043012654
Sonipat,Ashrafpur Matindu (25R),2708,519,high,65.70281493369943,54.70437798006069,57.116069669385666,41.91904761904762,62.04183026663586,25.433333333333334,51.15291230036044,53.21278026959933,54.43832741035946
Sonipat,Garhi Sisana    (27R),3928,734,high,69.20695561851306,18.586475942782833,40.93460613941758,41.91904761904762,60.16711312590151,27.433333333333334,43.04125529649932,42.38824751126362,47.29451431832911
Sonipat,Rohna  (23),6611,1289,high,64.1049183643982,47.333333333333336,38.59981479292273,43.51904761904762,59.877969215679336,24.366666666666667,46.30029166534132,46.67857731143279,49.85631946269764
Sonipat,Pipli  (12R),3776,731,high,64.94516492202563,40.66146510619853,41.82970800331009,43.11904761904762,62.460141394441735,34.86666666666667,47.980365618615046,47.65503977906114,51.056519285344855
Sonipat,Gopalpur (13R),3480,633,high,66.40884357505834,29.689423493714784,44.27010678961264,44.51904761904762,56.422432342627445,24.366666666666667,44.27942008112125,44.544626593322796,48.09515071431299
Sonipat,Rampur  (240),2879,623,high,60.35577274232139,47.755093194625054,49.60929187847263,46.11904761904762,55.79792526085901,27.966666666666665,47.93396622699873,49.09092011854404,50.56770980824061
Sonipat,Ferozepur Bangar (237),3047,617,high,58.21655700690307,22.45080190723884,61.24768491153407,42.11904761904762,64.49233901210758,25.433333333333334,45.659960631694084,47.06960648837336,48.868570553153695
Sonipat,Saidpur (239),3580,712,high,55.928222230589,44.138708279150414,25.202053040154468,45.11904761904762,63.91272329203363,46.266666666666666,46.76123685460697,44.4989205537859,48.56023822347352
Sonipat,Sahoti (14R),3221,608,high,61.128120828275065,45.38491547464239,56.376147692792685,44.31904761904762,64.4725812769291,38.46666666666667,51.69124659305893,52.50564914343108,53.93522974709366
Sonipat,Pahladpur  (15R),2895,537,high,67.24148371962569,21.306458604247943,49.47383457461481,42.31904761904762,64.97339254904928,35.93333333333333,46.87459173331978,46.403172280995015,50.36328389273617
Sonipat,Barona  (22R),4595,892,high,63.79083786864454,39.299089726918076,55.30706939354534,45.11904761904762,54.07708957708957,22.366666666666664,46.65996680865197,48.371298220153875,49.95857506017237
Jind,Kalwan (61),9473,1611,high,75.40867468573904,37.321629822280016,40.884659337195096,48.285714285714285,64.13122605363985,40.99999999999999,51.17198403076139,49.95933305251875,54.75221439894114
Jind,Dhamtan Sahib (60),12750,2307,high,72.57225110176444,46.14997832683139,42.76529928675573,48.285714285714285,64.66893986360819,53.666666666666664,54.68480825522345,53.11702294138491,57.02366619972462
Jind,Rasidan (56),2959,564,high,74.89725267834157,17.48222800173385,5.150628521889901,44.31904761904762,63.21311475409836,37.0,40.343711929185226,35.84851498854238,45.10972174180577
Jind,Dhabi Teksingh (55),3259,599,high,64.75305449752251,25.91504117902037,63.470268353233244,44.71904761904762,62.75892857142857,24.499999999999996,47.686056703375385,49.3352299273122,51.30570291136153
Jind,Pipaltha (53),5390,1011,high,75.00122920623366,42.88925010836584,43.40258895850573,45.11904761904762,63.867798665858096,39.0,51.54665242633516,50.926708584970505,55.13550003761791
Jind,Barta (7),5180,926,high,69.43715990584755,12.640658864325964,52.295582614178194,41.31904761904762,62.12770137524558,35.4,45.53669172977414,45.074613761430854,49.26312361614377
Jind,Dhanauri (6),11929,2086,high,71.53405106541697,32.36150845253576,43.264504603906424,45.11904761904762,63.46024184683034,49.33333333333332,50.84544782017841,49.238762254511336,53.620653570377115
Jind,Koel (48),3343,611,high,70.54502161459249,11.32943216298223,32.800665957362966,37.752380952380946,63.06993006993007,24.499999999999996,39.99957179287478,38.62115281747271,44.982613278543056
Jind,Ujhana (50),11696,2047,high,72.61069508222761,33.03034243606415,51.06444812231548,45.11904761904762,65.8317599460553,39.0,51.1093822009517,50.80640591489128,54.60110148638205
Jind,Kharal (57),9063,1583,high,74.17487509899064,35.67750325097529,39.182231942309976,42.55238095238095,64.86532385466035,23.43333333333333,46.647608072108426,46.513278955010676,51.471934300863
Jind,Loan (59),5083,973,high,63.57271051178367,17.38361508452536,57.119438861961626,42.11904761904762,66.9373795761079,37.0,47.355365275571025,47.35095338843636,50.47396877799769
Jind,Hamirgarh (58) ,2991,579,high,71.56738160688714,27.35630689206762,48.526717106040905,33.752380952380946,65.8101788170564,22.366666666666664,44.89660534018328,45.50909852803908,49.735858574373154
Jind,Balerkha (39),9118,1710,high,71.03505245121924,45.025140875596016,33.541297237656146,43.91904761904762,65.72845831392641,34.86666666666667,49.019277194018684,47.9794029088289,52.76394430210172
Jind,Bhana Barahmnan (41),4232,785,high,64.49180028249414,27.256610316428265,57.41045040784963,39.15238095238095,65.0,37.0,48.38520699319216,48.800561850479326,51.395866322122366
Jind,Dharodi (72),6737,1273,high,65.83180595831823,43.31729518855657,47.14387043385744,47.48571428571429,65.0,37.4,51.029780977741076,50.937054682780555,53.88998347579881
Jind,Karamgarh (70),2867,526,high,64.70492458009939,21.425661031642825,35.233479134649485,40.51904761904762,66.818401937046,24.9,42.266919050414224,41.389858110419894,46.60663970023504
Jind,Sulehra (63),2826,555,high,66.59337573999473,21.63155613350672,67.18012373408993,42.11904761904762,66.88165680473372,26.5,48.48429333856212,50.110454184790235,52.314284418942066
Jind,Rajgarh Dhobi (64),2687,503,high,69.78043375191075,22.346770697876032,5.150628521889901,36.95238095238095,65.0,26.5,37.62170232067627,34.16693347569144,42.76257546379971
Jind,Fulian Kalan (66),3002,567,high,66.39991907644236,31.872995231902905,58.207530440950464,43.11904761904762,66.97005988023952,24.499999999999996,48.511592041430475,49.849835642977624,52.42392773894365
Jind,Frain Kalan (78),4656,920,high,67.96708416857187,20.385348938014737,54.88335894707807,40.51904761904762,65.0,37.4,47.69247327878538,47.560829292515386,51.099934367764035
Jind,Amargarh (80),2657,481,high,65.03035624063014,39.07152145643693,69.19572841549434,39.95238095238095,65.0,37.0,52.54166451082373,54.310646974112636,55.19053368380437
Jind,Khararwal (82),3197,571,high,69.80819245773732,25.267230169050713,33.532135398195216,39.15238095238095,65.0,24.499999999999996,42.87665649622736,41.98056589487669,47.59481009237837
Jind,Bhikhewala (91),2941,560,high,67.12182170009365,26.648894668400523,61.2742838002916,45.11904761904762,63.04817371734436,26.5,48.28537025086296,49.591706339225844,51.996424081653245
Jind,Kaloda Kalan (84),3636,683,high,71.60308245534885,23.67967056783702,63.3916538597943,44.31904761904762,64.72985244040862,39.0,51.12055115707275,51.58164495573674,54.45529690892078
Jind,Danoda Khurd (90),7515,1322,high,72.9275983668463,37.953185955786736,45.3980967017378,48.11904761904762,61.0,37.0,50.39965477390308,49.94715826447589,53.8524491331974
Jind,Jajanwala (87),2766,497,high,62.83892562134838,12.163849154746424,63.01897387398038,48.11904761904762,63.95993031358885,47.33333333333333,49.57234331934083,49.15853216587544,51.73033139855436
Jind,Sainthly (88),3111,584,high,74.7095369799258,20.331166016471606,5.150628521889901,45.11904761904762,64.15588894494388,24.499999999999996,38.99437801371314,35.40156136535439,44.5486883575816
